ids,target,prediction
2904,-57.48764,-57.4403
2921,-55.31602,-55.297688
15033,-35.71246,-35.761894
858,-55.43072,-55.417107
14397,-44.97293,-44.87617
18881,-40.48616,-40.519196
2574,-52.86884,-52.92363
18105,-41.34439,-41.26946
8446,-52.00524,-52.01708
10891,-45.62109,-45.579205
4645,-54.50479,-54.38821
4625,-55.42978,-55.403652
16419,-41.48774,-41.468124
12204,-43.18143,-43.26938
8184,-51.06045,-50.90338
19072,-40.5321,-40.51481
2209,-54.73393,-54.612556
18658,-40.94698,-40.955814
7171,-50.82652,-50.835052
8007,-50.48054,-50.57518
12138,-46.06502,-46.169582
8067,-50.34637,-50.382835
8079,-50.53336,-50.534836
5490,-51.61917,-51.576973
4858,-51.24818,-51.157574
12022,-45.89361,-45.842068
14745,-44.61853,-44.669113
13525,-45.31558,-45.287834
9657,-49.02829,-49.121216
17688,-41.31655,-41.284023
12911,-45.39023,-45.393394
14100,-45.28284,-45.424156
900,-55.84159,-55.75069
3489,-53.86427,-53.851242
17343,-40.96743,-41.0082
10184,-45.35505,-45.313942
15899,-40.47233,-40.60539
3985,-57.17269,-57.110195
4695,-55.76237,-55.742752
19364,-40.01396,-40.049248
7430,-49.61843,-49.623875
14218,-44.30911,-44.429012
9976,-46.25122,-46.270283
3814,-54.31503,-54.31548
19235,-38.69232,-38.694675
671,-56.07458,-56.051334
14362,-44.01462,-44.02497
2862,-55.25731,-55.087143
14289,-45.37636,-45.40514
9127,-51.83326,-51.71153
3874,-56.93929,-56.926147
11376,-45.98781,-46.017746
8454,-51.61656,-51.67298
6857,-52.25298,-52.226696
15878,-41.18282,-41.1234
5974,-50.0723,-50.119354
10670,-44.89426,-44.966232
442,-54.30586,-54.188213
18042,-39.82491,-39.80817
19195,-38.94845,-38.923653
7025,-50.42291,-50.458675
1134,-55.64751,-55.585842
2749,-55.9807,-55.935608
925,-54.78556,-54.834904
14197,-44.82111,-44.85962
17509,-41.1859,-41.161667
296,-55.88976,-55.82527
11938,-45.19299,-45.190773
5604,-50.32096,-50.398636
15445,-41.67357,-41.722294
5038,-50.01951,-49.995453
1441,-55.79053,-55.751778
18844,-42.70924,-42.732983
11472,-45.1012,-45.105198
3615,-53.66521,-53.68871
19331,-40.77552,-40.787823
15846,-41.83387,-41.822826
5463,-46.68363,-46.74818
11286,-44.96256,-44.99682
5152,-49.96938,-50.061947
17706,-42.38668,-42.397774
10934,-47.03228,-47.033165
6758,-49.19143,-49.155014
18190,-41.83306,-41.936504
3771,-53.29773,-53.229465
8873,-50.53056,-50.551582
18121,-41.52538,-41.542244
14925,-42.68364,-42.690536
15762,-42.56937,-42.591892
5310,-49.77439,-49.92734
8587,-50.04898,-50.147087
7343,-49.47451,-49.54578
3770,-53.77238,-53.72502
4299,-57.18065,-57.06257
16577,-41.25164,-41.264355
19312,-39.31067,-39.29375
14195,-43.98101,-44.015892
9289,-51.79607,-51.74095
19372,-41.30696,-41.295948
13725,-43.9914,-44.058502
6143,-50.52566,-50.57221
17414,-41.28443,-41.28164
12869,-47.38776,-47.43007
9195,-51.28927,-51.232925
18907,-42.94017,-42.924423
11614,-44.76537,-44.720375
692,-55.54549,-55.52326
13383,-45.10273,-45.02076
14352,-43.88917,-43.918648
10172,-44.11031,-44.066032
11855,-46.47404,-46.547375
15700,-39.84046,-39.89906
2162,-55.92322,-55.765045
111,-56.48049,-56.510727
9483,-50.85988,-50.832584
16887,-42.60034,-42.576317
11495,-43.44942,-43.41059
15734,-42.17936,-42.206192
8779,-50.82651,-50.953938
11443,-43.5829,-43.646854
10134,-45.42301,-45.433964
12447,-43.8652,-43.836784
17801,-41.1711,-41.150635
19400,-41.0809,-41.063828
18557,-39.76881,-39.828873
1675,-54.66565,-54.71721
1446,-54.49496,-54.469963
17685,-40.20299,-40.224022
16823,-41.45556,-41.522015
7581,-50.10193,-50.085403
17749,-40.13733,-40.171196
8115,-48.85696,-48.83517
11866,-46.47564,-46.508766
9144,-51.22215,-51.036697
19102,-41.05718,-41.066227
16499,-42.60772,-42.62521
215,-55.04467,-55.01624
11936,-44.81198,-44.857433
4286,-56.68916,-56.556076
13325,-45.67107,-45.74432
1680,-53.42663,-53.375896
18703,-39.7298,-39.73127
7235,-51.0095,-51.045685
16974,-40.46254,-40.527847
12687,-42.91174,-42.9103
13458,-45.36738,-45.4168
3486,-54.89483,-54.997982
9013,-49.95852,-50.014023
6620,-49.95901,-49.920616
5734,-50.23372,-50.22465
3449,-55.66297,-55.438343
2761,-56.18088,-56.056313
2635,-55.95782,-55.869823
9361,-51.31411,-51.441975
6494,-51.05306,-51.09897
11262,-46.25109,-46.212673
16093,-36.03989,-36.142982
9751,-49.32062,-49.41502
500,-55.01188,-54.87295
15001,-40.18021,-40.236187
5009,-50.94007,-51.018864
15450,-40.93403,-40.91006
2711,-55.3357,-55.282967
854,-54.05716,-54.059242
7228,-48.78172,-48.786865
18948,-40.36997,-40.42038
5980,-50.32699,-50.320408
15722,-42.52788,-42.585148
1416,-51.86665,-51.925888
49,-57.0746,-56.983852
104,-55.74076,-55.657597
1143,-54.69413,-54.673534
9392,-49.01642,-49.09924
15421,-42.60086,-42.618515
11211,-43.57235,-43.618725
13839,-46.92326,-46.949486
12318,-46.17991,-46.11306
4515,-54.32603,-54.275387
4769,-57.05967,-56.990276
9985,-46.4961,-46.458557
6969,-50.49371,-50.52188
9605,-50.74289,-50.73865
12564,-46.37468,-46.49525
14929,-41.46027,-41.400974
12117,-46.91637,-46.94053
5828,-51.10887,-51.141735
1951,-54.17636,-54.200718
4961,-50.39751,-50.45748
18891,-42.52639,-42.546757
2850,-54.08604,-54.05742
19181,-40.30711,-40.245358
15087,-40.7203,-40.747486
3924,-55.58423,-55.55279
13049,-43.15748,-43.200798
5253,-51.87023,-51.77731
9800,-49.60759,-49.64032
19230,-39.02444,-38.99997
12420,-45.44054,-45.477333
15067,-40.89108,-40.855724
4909,-50.65989,-50.72479
4107,-54.98713,-54.838493
10917,-46.75542,-46.745007
4577,-56.69947,-56.6353
1866,-54.56074,-54.532875
12822,-46.55696,-46.63888
13843,-46.23875,-46.258167
18135,-41.55183,-41.544464
7151,-50.75137,-50.73755
19614,-40.58011,-40.625557
10292,-45.92095,-45.90117
579,-54.80853,-54.8084
13561,-45.99144,-46.155838
15671,-38.43972,-38.52318
12889,-47.03072,-47.046658
6555,-49.51157,-49.554817
3222,-56.60706,-56.53394
18508,-41.13959,-41.17965
14410,-43.97903,-44.062275
5670,-51.45644,-51.516563
7582,-49.78435,-49.811546
4158,-55.08836,-55.066013
2363,-55.70802,-55.670067
5862,-51.92232,-51.873493
8791,-50.88408,-50.868332
16155,-38.42021,-38.457844
4180,-53.38185,-53.361053
14948,-39.39548,-39.477505
10713,-45.04937,-45.216984
18483,-39.24149,-39.252586
8756,-50.52163,-50.530254
15789,-42.73096,-42.669743
3463,-55.49668,-55.53219
6342,-50.44064,-50.4835
13206,-42.97021,-43.01094
5205,-50.6286,-50.678368
5931,-49.6968,-49.685722
12558,-47.04878,-47.047962
636,-56.77111,-56.702614
12051,-46.45797,-46.59224
18523,-39.86162,-39.86376
17576,-41.37723,-41.337006
17884,-41.58421,-41.612785
9016,-49.73208,-49.73541
16688,-41.48558,-41.48866
18910,-42.5542,-42.663643
14069,-46.43502,-46.36772
2501,-55.46734,-55.398537
19522,-40.20978,-40.213173
9447,-51.48608,-51.59379
16104,-36.23514,-36.23788
15316,-39.22472,-39.255726
11791,-44.77491,-44.85114
17854,-41.27138,-41.421295
6145,-50.29168,-50.365475
2482,-56.90416,-56.84659
18743,-37.39294,-37.376617
13510,-40.74884,-40.750984
5394,-50.11477,-50.1583
19556,-40.46773,-40.421505
1755,-54.05071,-54.09272
16544,-38.55398,-38.54983
3465,-56.47037,-56.437702
4093,-56.02617,-55.84054
11077,-44.75897,-44.79725
804,-55.78052,-55.824635
13538,-45.87757,-45.834267
15812,-40.72358,-40.84119
19380,-41.87867,-41.835007
6618,-51.47183,-51.245895
3100,-53.56526,-53.523846
4301,-55.40725,-55.303314
17007,-39.83581,-39.88799
5577,-49.52673,-49.64092
19752,-38.712,-38.698605
3562,-56.06811,-55.925293
10567,-46.25364,-46.341167
17600,-41.2561,-41.293476
3696,-56.02023,-55.997063
6607,-50.37001,-50.331814
19215,-41.35133,-41.33647
6007,-51.10332,-51.155407
1813,-56.58008,-56.56202
17215,-41.30886,-41.319588
6983,-49.41693,-49.44865
1506,-56.03231,-55.983727
781,-56.09338,-55.973236
6995,-51.50001,-51.417442
6357,-50.16837,-50.280712
13968,-44.75149,-44.836525
2905,-56.56645,-56.442177
16103,-39.18532,-39.240402
17130,-41.72125,-41.790966
13416,-46.20323,-46.20974
6177,-50.76183,-51.033207
14570,-46.96294,-47.04885
15065,-39.53518,-39.50514
5917,-51.39928,-51.454586
5940,-49.75814,-49.847973
1544,-55.94457,-55.795265
1384,-54.72104,-54.694435
9824,-45.88092,-45.890182
9057,-50.42804,-50.581367
6288,-49.65437,-49.79178
537,-52.7367,-52.679092
17963,-39.70819,-39.72256
2413,-55.42772,-55.28029
18366,-41.99014,-41.9763
12437,-44.67022,-44.679317
12951,-46.52087,-46.483402
78,-56.85067,-56.767616
17462,-39.61628,-39.710594
4918,-51.31064,-51.313293
8940,-49.99847,-49.91869
16437,-42.68532,-42.715405
5294,-50.27711,-50.29629
14753,-42.8073,-42.90397
10823,-47.28516,-47.306385
762,-56.71521,-56.59344
5225,-51.66858,-51.57706
660,-55.18517,-55.312614
10599,-45.59217,-45.516666
6646,-50.11583,-50.142113
2437,-56.6506,-56.562496
19282,-42.69763,-42.721752
3506,-54.20025,-54.120945
19143,-38.62699,-38.659077
16359,-38.93881,-38.953255
16750,-40.59771,-40.66307
14530,-47.03093,-47.108517
3614,-55.56374,-55.559578
8869,-51.35077,-51.367496
19051,-40.15319,-40.114044
9654,-50.66484,-50.717785
1060,-55.70382,-55.686157
10357,-46.87624,-46.86252
2449,-55.58827,-55.531357
853,-54.4692,-54.458107
8923,-52.10776,-52.090294
16754,-42.69901,-42.737465
18903,-42.47327,-42.68579
18996,-40.9802,-41.06131
2652,-55.72229,-55.658634
9704,-49.88773,-49.989235
16028,-36.19149,-36.226322
9534,-49.97575,-49.99314
10963,-45.95622,-45.962193
14647,-45.52667,-45.557022
13902,-44.65337,-44.638756
16447,-40.23845,-40.267574
9184,-50.25859,-50.2527
15533,-40.38715,-40.431732
6626,-50.93257,-50.91884
13675,-46.05349,-46.1318
6420,-50.20485,-50.289276
16242,-40.26201,-40.14763
4871,-51.52748,-51.453766
13408,-44.72995,-44.81758
10319,-46.44281,-46.57161
19064,-40.04724,-40.212254
4935,-50.95191,-50.924908
5120,-50.95088,-50.92171
11122,-45.17147,-45.20358
8928,-50.80732,-50.710205
15810,-41.48695,-41.530716
14823,-41.30825,-41.29179
16278,-40.70567,-40.742634
10698,-46.94249,-47.027077
7252,-51.09911,-51.052197
11499,-45.91204,-45.94053
16682,-42.63199,-42.64375
388,-52.16911,-52.199947
5368,-51.34966,-51.321968
6695,-49.45773,-49.47046
9525,-50.09271,-50.07347
9185,-49.88567,-49.91569
6249,-51.44313,-51.493526
9006,-50.8089,-50.821053
16415,-42.02381,-42.0827
12488,-45.87989,-46.023026
6011,-49.56795,-49.659687
18503,-38.6432,-38.68799
18086,-40.16071,-40.114403
15694,-39.34867,-39.369915
18368,-41.22722,-41.238956
16178,-40.1166,-40.15496
2861,-55.09725,-55.043823
15176,-40.87323,-40.85212
5331,-51.0999,-51.07657
14309,-44.80121,-44.83318
6107,-49.36144,-49.40187
19165,-42.94129,-42.9445
5699,-50.28531,-50.287098
2407,-55.43073,-55.399014
3702,-56.16561,-56.143024
16270,-40.29585,-40.32892
15322,-39.26174,-39.3272
2662,-55.02129,-55.105515
2406,-55.16222,-55.15098
5566,-50.33731,-50.366325
12522,-46.71713,-46.71833
8330,-49.60594,-49.6258
9874,-46.71277,-46.73062
7179,-50.42399,-50.4488
15066,-40.80943,-40.854843
14010,-44.53258,-44.477493
9358,-51.30954,-51.205097
19100,-39.83616,-39.87998
2310,-52.54593,-52.52438
18229,-41.91727,-41.8867
17122,-39.64996,-39.690964
13676,-46.90057,-46.917156
9080,-51.26602,-51.251183
12039,-44.62828,-44.655296
18212,-39.80925,-39.7584
15376,-40.74802,-40.75381
5920,-49.77211,-49.797516
15189,-40.09562,-40.080353
4571,-52.22429,-52.19513
16274,-40.37044,-40.411045
2259,-54.74408,-54.76584
13265,-46.00984,-45.989407
13691,-45.89554,-45.89969
11874,-43.84905,-43.84642
8432,-50.17428,-50.17134
10023,-45.73273,-45.76474
11641,-44.19077,-44.258854
3654,-54.46364,-54.454674
14862,-42.57426,-42.573257
12835,-46.20821,-46.307224
16649,-39.4905,-39.39619
5387,-49.87849,-50.011265
12424,-45.54448,-45.53141
16869,-41.89528,-41.956486
15418,-42.69074,-42.70246
291,-54.78565,-54.814198
5497,-49.11096,-49.179764
4241,-55.8789,-55.85123
4641,-55.6929,-55.671204
8971,-51.6322,-51.69044
13610,-46.45667,-46.329376
12593,-45.26086,-45.28378
3495,-53.60329,-53.50046
8753,-51.13437,-51.241734
15269,-40.52943,-40.603905
13066,-45.18438,-45.161533
13769,-45.06784,-45.182533
5390,-48.52316,-48.525883
5170,-50.75155,-50.93473
9130,-51.36202,-51.33044
10344,-45.92904,-45.97333
4263,-56.94875,-56.833344
19332,-40.39363,-40.33423
1828,-51.7508,-51.820034
12816,-46.60126,-46.666565
19163,-42.54279,-42.60362
19799,-40.08191,-40.109062
7902,-51.88219,-51.88784
4751,-56.38649,-56.317547
3286,-55.90852,-55.83044
13569,-45.1711,-45.160954
19231,-38.71303,-38.658752
48,-56.86299,-56.793694
198,-56.97406,-56.906548
13259,-46.7759,-46.767498
6387,-50.6675,-50.673763
16360,-41.44871,-41.465588
1863,-54.00991,-54.01425
1636,-55.82006,-55.748005
7276,-51.66941,-51.61354
6429,-50.98117,-51.03147
5382,-50.36928,-50.339104
10636,-45.18422,-45.25755
12577,-45.46756,-45.55019
15391,-40.51277,-40.556183
5733,-50.6263,-50.631588
14395,-43.97413,-43.968845
10008,-41.63062,-41.644993
12599,-46.79311,-46.81505
8428,-51.20705,-51.210377
14905,-40.76307,-40.723526
3166,-55.94607,-55.861717
13370,-45.34216,-45.399734
18118,-42.34258,-42.364197
15763,-42.16571,-42.17829
6751,-50.04214,-49.932556
16961,-40.28288,-40.221504
16716,-40.4192,-40.420334
15543,-41.54128,-41.606747
8817,-51.69725,-51.76502
9859,-46.39271,-46.453297
2564,-53.74936,-53.683704
3756,-53.0308,-53.048683
15016,-41.41509,-41.485584
18194,-41.0591,-41.109734
9870,-45.23315,-45.227013
19583,-39.20873,-39.215824
4320,-54.67929,-54.6283
10276,-43.94818,-44.000862
12977,-45.16978,-45.13581
6290,-50.88813,-50.939335
1474,-52.42473,-52.484684
15305,-42.45886,-42.487244
12002,-45.45134,-45.497425
3054,-55.02347,-55.045963
8305,-51.55495,-51.49534
453,-51.74129,-51.677773
484,-55.26375,-55.214516
7833,-52.20082,-52.288242
9682,-50.29126,-50.22603
18446,-39.8421,-39.855343
6306,-49.51334,-49.51172
6353,-50.61147,-50.633263
2024,-56.3197,-56.17479
3125,-55.66969,-55.65987
18612,-40.71211,-40.760162
15491,-41.51112,-41.50426
14461,-46.5231,-46.602608
13937,-45.79516,-45.77615
6321,-51.97927,-51.932037
3976,-55.95023,-55.891785
10780,-44.32909,-44.301945
13505,-44.94894,-44.938404
3332,-55.76939,-55.590576
8679,-47.28809,-47.43118
17281,-42.71225,-42.744724
14469,-46.41727,-46.531868
1378,-56.35615,-56.325253
16464,-38.93467,-38.962906
5413,-51.75698,-51.73583
4548,-53.26569,-53.217056
19222,-38.09987,-38.22593
5360,-51.14066,-51.135956
15868,-40.21613,-40.231598
17459,-40.08907,-40.085464
7656,-49.99213,-49.97092
12651,-45.03145,-45.256577
17585,-40.89182,-40.80933
16478,-39.12676,-39.070786
16575,-40.33947,-40.3115
3582,-56.35112,-56.269558
4581,-54.00758,-54.025246
3371,-55.97615,-56.020096
2256,-55.48938,-55.38968
15907,-39.68681,-39.648483
3479,-54.27266,-54.27077
6688,-49.14597,-49.135284
15913,-39.15705,-39.217968
9137,-50.97058,-51.009865
17454,-40.23274,-40.31073
6111,-49.17647,-49.283264
14411,-44.93357,-44.999626
13237,-44.33498,-44.476013
12084,-46.09602,-46.054188
8221,-51.82538,-51.860634
262,-56.51414,-56.446533
5219,-49.98729,-49.897232
12328,-44.29479,-44.31587
2798,-54.87047,-54.82186
18848,-42.67225,-42.697033
7384,-50.80768,-50.836662
6580,-50.62833,-50.697727
5051,-50.34131,-50.330917
9404,-48.09162,-48.10456
7414,-49.91908,-49.961014
3661,-55.61018,-55.59491
10145,-45.69892,-45.825756
2099,-56.07108,-55.982956
6495,-50.55782,-50.686073
13377,-45.3846,-45.355457
11174,-44.34957,-44.445354
2302,-53.13813,-52.97787
2180,-54.49423,-54.565804
18867,-42.54772,-42.565907
13031,-44.94814,-44.941944
13323,-46.99058,-46.915047
10720,-45.88034,-45.879562
13439,-43.76176,-43.777794
11933,-43.53206,-43.52917
15872,-42.3698,-42.4336
3031,-54.45161,-54.40847
19241,-38.29699,-38.2757
574,-53.64804,-53.62226
3564,-55.32231,-55.4117
12370,-45.22803,-45.275757
17065,-40.73416,-40.744385
13036,-46.02441,-46.04135
10045,-45.11583,-45.199352
2657,-55.54523,-55.43533
5498,-49.54952,-49.597076
15717,-41.60621,-41.61484
961,-56.22715,-56.072212
19516,-39.18774,-39.249733
15778,-41.21823,-41.281933
11634,-44.70296,-44.72775
8205,-50.10187,-50.12296
6674,-50.92894,-51.001526
14994,-39.92785,-40.023354
9673,-50.41906,-50.38713
6788,-49.37486,-49.471855
1270,-56.63213,-56.518044
5819,-51.60525,-51.56306
8231,-51.67759,-51.724358
15806,-41.25171,-41.269848
186,-55.89992,-55.798798
7853,-51.22469,-51.433006
12193,-44.84316,-44.877174
9129,-50.25611,-50.238842
8615,-50.37371,-50.41242
4819,-51.28791,-51.308056
3898,-56.96352,-56.857086
18391,-39.99865,-40.00567
5614,-50.35296,-50.330505
9555,-50.26932,-50.34372
14501,-45.87031,-45.880985
11969,-43.92305,-43.879704
16877,-41.59875,-41.607677
16463,-38.84934,-38.87684
19108,-42.0729,-42.111233
15521,-41.1613,-41.1531
19376,-40.16553,-40.16643
1494,-53.3537,-53.37231
3871,-56.26884,-56.2569
5175,-49.84549,-49.909325
13188,-41.40996,-41.41501
13312,-45.1718,-45.20305
18537,-39.29353,-39.36998
12485,-46.63504,-46.669647
11400,-46.52433,-46.606884
1345,-55.74795,-55.594727
6951,-50.74598,-50.733265
9062,-51.57158,-51.570484
10532,-46.78661,-46.857674
5505,-48.81131,-48.848457
12875,-45.48135,-45.468914
17373,-40.51867,-40.454075
19054,-39.76947,-39.784454
9255,-51.0748,-51.04201
3935,-56.38784,-56.370365
4865,-50.13057,-50.189964
16642,-42.49122,-42.49117
2474,-54.97135,-54.912983
11545,-46.35806,-46.548233
10863,-45.77492,-45.80468
19028,-40.70456,-40.648
17365,-41.81694,-41.841286
3606,-55.82048,-55.844994
2467,-56.96934,-56.809807
1573,-55.54288,-55.53371
2021,-55.5447,-55.51285
12331,-46.30906,-46.255875
6597,-51.84155,-51.8179
131,-57.40158,-57.336838
11167,-45.47965,-45.412975
15431,-41.0104,-41.049564
9915,-45.87027,-45.878487
8054,-51.59623,-51.63759
16399,-39.91528,-39.920498
18318,-41.07404,-41.0257
11426,-45.08014,-45.15229
16566,-41.36315,-41.38122
2165,-55.57586,-55.372627
11145,-44.80253,-44.77802
7780,-51.9213,-51.876747
4823,-51.62882,-51.603016
13112,-45.69062,-45.717747
1799,-55.67333,-55.676903
5886,-50.37382,-50.30791
2012,-55.21029,-55.14264
14728,-45.71334,-45.769974
13680,-46.57223,-46.53716
13231,-44.15389,-44.186615
5933,-50.39823,-50.405083
16674,-41.26754,-41.240818
13787,-43.74298,-43.79413
18177,-42.67645,-42.66046
5541,-49.89672,-49.917446
6402,-50.41434,-50.603058
9719,-48.74971,-48.833927
5649,-49.6473,-49.703617
9348,-51.18792,-51.273113
8373,-50.17576,-50.183712
9965,-44.79359,-44.786224
19360,-40.39543,-40.399452
10091,-46.3458,-46.241276
14380,-43.88235,-43.886368
1197,-54.60778,-54.66006
15258,-39.7646,-39.82689
8000,-50.36051,-50.451427
10760,-44.28016,-44.32839
14707,-45.05294,-45.14132
16490,-41.41077,-41.377354
12542,-46.39075,-46.485226
18927,-41.37816,-41.416508
15272,-39.89273,-39.95419
3283,-53.66499,-53.6694
10994,-45.65673,-45.7223
8568,-51.4875,-51.59356
1583,-56.54565,-56.38891
2400,-54.70151,-54.604088
5080,-50.5677,-50.821686
16021,-40.03671,-40.052555
11178,-46.00235,-46.054756
16403,-38.80944,-38.85449
1437,-55.91685,-55.719635
17195,-40.34047,-40.334766
18261,-38.59531,-38.622627
16927,-40.88905,-40.905678
19524,-40.41547,-40.467197
10383,-46.00462,-46.049454
12426,-43.91496,-43.91237
9945,-43.87521,-43.853603
7104,-51.97913,-52.00899
7882,-52.31473,-52.356827
2943,-54.31484,-54.289196
556,-55.80366,-55.70128
7990,-51.50029,-51.33337
2598,-54.70577,-54.67068
16348,-41.28251,-41.28425
11200,-44.25703,-44.196537
14765,-43.28449,-43.35273
14171,-44.66162,-44.712906
11607,-45.68648,-45.801796
935,-56.24247,-56.181408
11945,-45.11585,-45.196415
15855,-42.15263,-42.128647
9558,-50.83458,-50.874508
9126,-52.04014,-52.041122
11988,-45.11824,-45.228333
11096,-43.43224,-43.537308
9256,-51.13789,-51.157265
14485,-46.97459,-46.998646
17364,-41.41851,-41.419285
2668,-56.5003,-56.527554
13332,-47.1901,-47.197617
